            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454000.500000000, A.D. 2006-Sep-22 00:00:00.0000, -2.746561368007641E-01, -3.577323950202441E-01, -4.168688028303886E-03,  1.661231548575816E-02, -1.581465667897036E-02, -2.817285097579252E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454001.500000000, A.D. 2006-Sep-23 00:00:00.0000, -2.576208443083315E-01, -3.729768563339110E-01, -6.978205200358380E-03,  1.744733736346121E-02, -1.466928421924722E-02, -2.800339020034182E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454002.500000000, A.D. 2006-Sep-24 00:00:00.0000, -2.397832070417131E-01, -3.870614261499522E-01, -9.766591379406837E-03,  1.821712127894955E-02, -1.349529188095819E-02, -2.775067945228922E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454003.500000000, A.D. 2006-Sep-25 00:00:00.0000, -2.212081302097109E-01, -3.999587009846449E-01, -1.252565148200262E-02,  1.892231631696038E-02, -1.229507528426760E-02, -2.741727157077652E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454004.500000000, A.D. 2006-Sep-26 00:00:00.0000, -2.019599212922333E-01, -4.116435664984691E-01, -1.524743229686978E-02,  1.956346683423975E-02, -1.107082206250283E-02, -2.700545336611375E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454005.500000000, A.D. 2006-Sep-27 00:00:00.0000, -1.821024004760719E-01, -4.220930040806532E-01, -1.792419654867711E-02,  2.014100136895491E-02, -9.824540690303927E-03, -2.651725899413069E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454006.500000000, A.D. 2006-Sep-28 00:00:00.0000, -1.616990212824100E-01, -4.312859253650470E-01, -2.054839830846628E-02,  2.065522327469967E-02, -8.558087565589980E-03, -2.595448348656684E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454007.500000000, A.D. 2006-Sep-29 00:00:00.0000, -1.408129998666201E-01, -4.392030330754357E-01, -2.311265975929898E-02,  2.110630268256877E-02, -7.273192635687459E-03, -2.531869631082110E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454008.500000000, A.D. 2006-Sep-30 00:00:00.0000, -1.195074518281236E-01, -4.458267068933269E-01, -2.560974931700328E-02,  2.149426947145519E-02, -5.971483866513244E-03, -2.461125490973248E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454009.500000000, A.D. 2006-Oct-01 00:00:00.0000, -9.784553565402418E-02, -4.511409133433006E-01, -2.803256110433513E-02,  2.181900699301101E-02, -4.654510859803650E-03, -2.383331823787597E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454010.500000000, A.D. 2006-Oct-02 00:00:00.0000, -7.589060214408017E-02, -4.551311389987463E-01, -3.037409578147121E-02,  2.208024635597908E-02, -3.323767928897271E-03, -2.298586036883498E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454011.500000000, A.D. 2006-Oct-03 00:00:00.0000, -5.370634933323289E-02, -4.577843466243669E-01, -3.262744274588648E-02,  2.227756112709849E-02, -1.980716949892623E-03, -2.206968430124408E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454012.500000000, A.D. 2006-Oct-04 00:00:00.0000, -3.135698254605752E-02, -4.590889541925143E-01, -3.478576373003073E-02,  2.241036235466522E-02, -6.268103131167904E-04, -2.108543614288054E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454013.500000000, A.D. 2006-Oct-05 00:00:00.0000, -8.907379287689797E-03, -4.590348370404494E-01, -3.684227784573613E-02,  2.247789386821192E-02,  7.364856895370431E-04, -2.003361990424410E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454014.500000000, A.D. 2006-Oct-06 00:00:00.0000,  1.357674130155050E-02, -4.576133537776961E-01, -3.879024815015690E-02,  2.247922785580482E-02,  2.107666692269500E-03, -1.891461318823443E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454015.500000000, A.D. 2006-Oct-07 00:00:00.0000,  3.602864472724411E-02, -4.548173969099028E-01, -4.062296983967198E-02,  2.241326077138701E-02,  3.485164932163751E-03, -1.772868412294769E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454016.500000000, A.D. 2006-Oct-08 00:00:00.0000,  5.838040353707338E-02, -4.506414695211555E-01, -4.233376021620162E-02,  2.227870968084679E-02,  4.867322389399324E-03, -1.647600995243748E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454017.500000000, A.D. 2006-Oct-09 00:00:00.0000,  8.056271635156288E-02, -4.450817897534783E-01, -4.391595061565676E-02,  2.207410921973494E-02,  6.252361982623343E-03, -1.515669777767669E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454018.500000000, A.D. 2006-Oct-10 00:00:00.0000,  1.025047242582827E-01, -4.381364252426586E-01, -4.536288054181041E-02,  2.179780941081427E-02,  7.638356386696330E-03, -1.377080802904977E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454019.500000000, A.D. 2006-Oct-11 00:00:00.0000,  1.241338255901190E-01, -4.298054601149103E-01, -4.666789431203503E-02,  2.144797467934459E-02,  9.023194014886887E-03, -1.231838135458080E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454020.500000000, A.D. 2006-Oct-12 00:00:00.0000,  1.453754904984695E-01, -4.200911976189027E-01, -4.782434059555984E-02,  2.102258451213139E-02,  1.040454168388630E-02, -1.079946972669268E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454021.500000000, A.D. 2006-Oct-13 00:00:00.0000,  1.661530772416577E-01, -4.089984019594262E-01, -4.882557531183014E-02,  2.051943633740919E-02,  1.177980346084018E-02, -9.214172706213775E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454022.500000000, A.D. 2006-Oct-14 00:00:00.0000,  1.863876527628948E-01, -3.965345834058472E-01, -4.966496845797787E-02,  1.993615136167749E-02,  1.314607518143020E-02, -7.562679956607005E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454023.500000000, A.D. 2006-Oct-15 00:00:00.0000,  2.059978209615259E-01, -3.827103312584622E-01, -5.033591555219275E-02,  1.927018429229122E-02,  1.450009413324746E-02, -5.845321273964453E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454024.500000000, A.D. 2006-Oct-16 00:00:00.0000,  2.248995631027057E-01, -3.675396997493717E-01, -5.083185451566711E-02,  1.851883810692873E-02,  1.583818342815618E-02, -4.062625587443795E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454025.500000000, A.D. 2006-Oct-17 00:00:00.0000,  2.430060961067193E-01, -3.510406524014914E-01, -5.114628897124782E-02,  1.767928530906388E-02,  1.715619065323856E-02, -2.215390586108089E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454026.500000000, A.D. 2006-Oct-18 00:00:00.0000,  2.602277560584080E-01, -3.332355707255595E-01, -5.127281911279163E-02,  1.674859743770357E-02,  1.844942050871620E-02, -3.047648331141369E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454027.500000000, A.D. 2006-Oct-19 00:00:00.0000,  2.764719162327892E-01, -3.141518333371018E-01, -5.120518149519778E-02,  1.572378498373453E-02,  1.971256133487756E-02,  1.667655577535013E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454028.500000000, A.D. 2006-Oct-20 00:00:00.0000,  2.916429513005649E-01, -2.938224715347516E-01, -5.093729930904912E-02,  1.460185030475450E-02,  2.093960572714241E-02,  3.699713605831972E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454029.500000000, A.D. 2006-Oct-21 00:00:00.0000,  3.056422622101618E-01, -2.722869069770230E-01, -5.046334493073864E-02,  1.337985661988625E-02,  2.212376587560560E-02,  5.788558784230803E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454030.500000000, A.D. 2006-Oct-22 00:00:00.0000,  3.183683795848580E-01, -2.495917761644275E-01, -4.977781676964521E-02,  1.205501669080970E-02,  2.325738488840344E-02,  7.930493389204804E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454031.500000000, A.D. 2006-Oct-23 00:00:00.0000,  3.297171673460890E-01, -2.257918447651512E-01, -4.887563265297063E-02,  1.062480532517189E-02,  2.433184622211059E-02,  1.012079520481831E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454032.500000000, A.D. 2006-Oct-24 00:00:00.0000,  3.395821526584965E-01, -2.009510121434211E-01, -4.775224217233321E-02,  9.087100321492687E-03,  2.533748451045276E-02,  1.235351532832772E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454033.500000000, A.D. 2006-Oct-25 00:00:00.0000,  3.478550131029218E-01, -1.751434024221340E-01, -4.640376052863333E-02,  7.440356826821956E-03,  2.626350262282028E-02,  1.462125040298909E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454034.500000000, A.D. 2006-Oct-26 00:00:00.0000,  3.544262570300661E-01, -1.484545326302270E-01, -4.482712640251488E-02,  5.683820172601699E-03,  2.709790176072824E-02,  1.691489019169745E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454035.500000000, A.D. 2006-Oct-27 00:00:00.0000,  3.591861379856298E-01, -1.209825404888313E-01, -4.302028617761576E-02,  3.817781907226418E-03,  2.782743385936763E-02,  1.922334373244008E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454036.500000000, A.D. 2006-Oct-28 00:00:00.0000,  3.620258483667008E-01, -9.283944368983874E-02, -4.098240636135211E-02,  1.843882704470289E-03,  2.843758850543764E-02,  2.153325067554668E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454037.500000000, A.D. 2006-Oct-29 00:00:00.0000,  3.628390402199605E-01, -6.415238866144853E-02, -3.871411516816176E-02, -2.345362304721020E-04,  2.891262993337363E-02,  2.382868902843160E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454038.500000000, A.D. 2006-Oct-30 00:00:00.0000,  3.615237211148291E-01, -3.506482948295210E-02, -3.621777281618310E-02, -2.412035104811778E-03,  2.923570320774045E-02,  2.609089661391496E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454039.500000000, A.D. 2006-Oct-31 00:00:00.0000,  3.579845686928557E-01, -5.737556797802328E-03, -3.349776799042305E-02, -4.680637990490967E-03,  2.938903202588574E-02,  2.829803113973071E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454040.500000000, A.D. 2006-Nov-01 00:00:00.0000,  3.521356967622546E-01,  2.365052718116975E-02, -3.056083499981578E-02, -7.029370490322622E-03,  2.935423299029622E-02,  3.042500267560895E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454041.500000000, A.D. 2006-Nov-02 00:00:00.0000,  3.439038863042412E-01,  5.290201678005860E-02, -2.741638229895544E-02, -9.443797329769792E-03,  2.911277167054029E-02,  3.244342190150514E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454042.500000000, A.D. 2006-Nov-03 00:00:00.0000,  3.332322640599496E-01,  8.180114752200550E-02, -2.407681824858765E-02, -1.190559690041991E-02,  2.864658290649507E-02,  3.432171644789584E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454043.500000000, A.D. 2006-Nov-04 00:00:00.0000,  3.200843675015401E-01,  1.101146497762245E-01, -2.055785441084216E-02, -1.439222359584357E-02,  2.793886993120318E-02,  3.602547389418339E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454044.500000000, A.D. 2006-Nov-05 00:00:00.0000,  3.044484772519789E-01,  1.375934917592524E-01, -1.687876072947945E-02, -1.687672232278807E-02,  2.697508233902469E-02,  3.751807052952951E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454045.500000000, A.D. 2006-Nov-06 00:00:00.0000,  2.863420280608026E-01,  1.639756817505740E-01, -1.306254138331411E-02, -1.932776986228642E-02,  2.574405052309554E-02,  3.876163612318516E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454046.500000000, A.D. 2006-Nov-07 00:00:00.0000,  2.658158325176975E-01,  1.889902625274575E-01, -9.135996052805857E-03, -2.171002062098626E-02,  2.423922406525218E-02,  3.971838295669243E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454047.500000000, A.D. 2006-Nov-08 00:00:00.0000,  2.429577776371135E-01,  2.123625610065734E-01, -5.129630264753477E-03, -2.398482487196817E-02,  2.245992599981411E-02,  4.035228965310869E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454048.500000000, A.D. 2006-Nov-09 00:00:00.0000,  2.178955978940921E-01,  2.338206498645517E-01, -1.077381967835683E-03, -2.611136142938199E-02,  2.041249919284868E-02,  4.063107718666653E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454049.500000000, A.D. 2006-Nov-10 00:00:00.0000,  1.907983072642180E-01,  2.531028393439393E-01,  2.983859117337347E-03, -2.804818177428186E-02,  1.811119367745791E-02,  4.052835084128492E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454050.500000000, A.D. 2006-Nov-11 00:00:00.0000,  1.618759053174051E-01,  2.699658599125060E-01,  7.014946977211042E-03, -2.975510142041185E-02,  1.557863500782036E-02,  4.002571852642808E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454051.500000000, A.D. 2006-Nov-12 00:00:00.0000,  1.313770709823313E-01,  2.841932435562977E-01,  1.097537568087338E-02, -3.119530536389655E-02,  1.284573310568609E-02,  3.911464844759064E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454052.500000000, A.D. 2006-Nov-13 00:00:00.0000,  9.958472312347502E-02,  2.956032944349640E-01,  1.482433796688403E-02, -3.233747228551817E-02,  9.950943531870227E-03,  3.779781492926648E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454053.500000000, A.D. 2006-Nov-14 00:00:00.0000,  6.680954411069769E-02,  3.040559904714134E-01,  1.852188342273994E-02, -3.315768421827447E-02,  6.938875001637112E-03,  3.608971325621157E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454054.500000000, A.D. 2006-Nov-15 00:00:00.0000,  3.338179894096426E-02,  3.094581995812815E-01,  2.203009538837748E-02, -3.364088960849355E-02,  3.858334591271954E-03,  3.401640527488099E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454055.500000000, A.D. 2006-Nov-16 00:00:00.0000, -3.580050563765146E-04,  3.117667331252350E-01,  2.531419756291319E-02, -3.378173434777375E-02,  7.599940010456789E-04,  3.161437540116790E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454056.500000000, A.D. 2006-Nov-17 00:00:00.0000, -3.406892766469796E-02,  3.109889773819681E-01,  2.834350579358653E-02, -3.358466099554108E-02, -2.306076532911473E-03,  2.892860692894245E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454057.500000000, A.D. 2006-Nov-18 00:00:00.0000, -6.741913669684892E-02,  3.071811035928202E-01,  3.109215739620163E-02, -3.306328257057389E-02, -5.292742068800771E-03,  2.601010067317664E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454058.500000000, A.D. 2006-Nov-19 00:00:00.0000, -1.000945014178869E-01,  3.004441100486256E-01,  3.353957640742621E-02, -3.223913915442234E-02, -8.157771058322548E-03,  2.291312602361618E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454059.500000000, A.D. 2006-Nov-20 00:00:00.0000, -1.318057081598945E-01,  2.909181505140425E-01,  3.567066321784917E-02, -3.114002037982118E-02, -1.086527464681555E-02,  1.969250563593662E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454060.500000000, A.D. 2006-Nov-21 00:00:00.0000, -1.622935716831324E-01,  2.787757219986388E-01,  3.747572544208876E-02, -2.979807126203445E-02, -1.338654422764302E-02,  1.640119291445900E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454061.500000000, A.D. 2006-Nov-22 00:00:00.0000, -1.913324329335571E-01,  2.642143128456509E-01,  3.895018908922320E-02, -2.824789172329972E-02, -1.570030224710145E-02,  1.308832307007893E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454062.500000000, A.D. 2006-Nov-23 00:00:00.0000, -2.187317267082047E-01,  2.474490607324283E-01,  4.009414259804071E-02, -2.652480100563192E-02, -1.779244976855374E-02,  9.797826631850906E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454063.500000000, A.D. 2006-Nov-24 00:00:00.0000, -2.443359465511621E-01,  2.287058640124743E-01,  4.091177082555493E-02, -2.466338184930196E-02, -1.965543468791525E-02,  6.567609616027138E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454064.500000000, A.D. 2006-Nov-25 00:00:00.0000, -2.680233194092691E-01,  2.082152576640231E-01,  4.141073309888108E-02, -2.269636064458043E-02, -2.128737671590808E-02,  3.429240729797123E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454065.500000000, A.D. 2006-Nov-26 00:00:00.0000, -2.897035326985907E-01,  1.862072324474765E-01,  4.160153136653246E-02, -2.065382964894079E-02, -2.269107533834796E-02,  4.080480882943833E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454066.500000000, A.D. 2006-Nov-27 00:00:00.0000, -3.093148432689578E-01,  1.629070606217060E-01,  4.149690386128985E-02, -1.856278140761148E-02, -2.387300352076010E-02, -2.476485917231415E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454067.500000000, A.D. 2006-Nov-28 00:00:00.0000, -3.268208562496336E-01,  1.385321030419141E-01,  4.111126864550007E-02, -1.644690462590916E-02, -2.484236114619037E-02, -5.210138621533666E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
