            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000, -7.975137154544456E-01, -1.299517548153002E+00, -7.885342615972809E-03,  1.248123629014691E-02, -6.063342197920764E-03, -4.332000699766231E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000, -7.849997718798731E-01, -1.305526655240754E+00, -8.318208451291484E-03,  1.254650555608592E-02, -5.954742853875240E-03, -4.325253425292265E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000, -7.724209967013232E-01, -1.311426776439615E+00, -8.750380715251018E-03,  1.261089784483277E-02, -5.845371275259630E-03, -4.318129069389919E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000, -7.597782718625860E-01, -1.317217142179466E+00, -9.181821640549311E-03,  1.267440319558205E-02, -5.735232815026138E-03, -4.310626331767647E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000, -7.470724892791130E-01, -1.322896988301142E+00, -9.612493328480050E-03,  1.273701164280487E-02, -5.624332956304002E-03, -4.302743970287425E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000, -7.343045508484731E-01, -1.328465556189088E+00, -1.004235775160559E-02,  1.279871320797632E-02, -5.512677310386427E-03, -4.294480752756865E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000, -7.214753684589315E-01, -1.333922092906512E+00, -1.047137675669279E-02,  1.285949789709096E-02, -5.400271615839263E-03, -4.285835434883527E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458906.500000000, A.D. 2020-Feb-27 00:00:00.0000, -7.085858639972737E-01, -1.339265851332964E+00, -1.089951206737450E-02,  1.291935570329952E-02, -5.287121744415689E-03, -4.276806766759102E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458907.500000000, A.D. 2020-Feb-28 00:00:00.0000, -6.956369693558536E-01, -1.344496090303129E+00, -1.132672528641425E-02,  1.297827661110446E-02, -5.173233714545252E-03, -4.267393512787417E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458908.500000000, A.D. 2020-Feb-29 00:00:00.0000, -6.826296264373866E-01, -1.349612074746268E+00, -1.175297789818939E-02,  1.303625060243915E-02, -5.058613699957278E-03, -4.257594478355244E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000, -6.695647871565164E-01, -1.354613075827065E+00, -1.217823127190009E-02,  1.309326766312932E-02, -4.943268022568603E-03, -4.247408527897830E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000, -6.564434134391037E-01, -1.359498371088621E+00, -1.260244666512466E-02,  1.314931778606079E-02, -4.827203140053049E-03, -4.236834582662200E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000, -6.432664772206678E-01, -1.364267244597132E+00, -1.302558522699750E-02,  1.320439097139863E-02, -4.710425643646680E-03, -4.225871610759212E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000, -6.300349604438543E-01, -1.368918987087135E+00, -1.344760800093989E-02,  1.325847722361183E-02, -4.592942265325715E-03, -4.214518608871423E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000, -6.167498550535759E-01, -1.373452896107259E+00, -1.386847592753392E-02,  1.331156654574249E-02, -4.474759885028401E-03, -4.202774570462291E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000, -6.034121629892272E-01, -1.377868276167835E+00, -1.428814984790737E-02,  1.336364893783488E-02, -4.355885535369492E-03, -4.190638470079453E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000, -5.900228961747331E-01, -1.382164438891306E+00, -1.470659050735206E-02,  1.341471440690327E-02, -4.236326405883494E-03, -4.178109301300797E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000, -5.765830765071108E-01, -1.386340703164408E+00, -1.512375855876214E-02,  1.346475298212056E-02, -4.116089844087857E-03, -4.165186139474040E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000, -5.630937358430637E-01, -1.390396395290419E+00, -1.553961456596148E-02,  1.351375471962073E-02, -3.995183351836225E-03, -4.151868154182385E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000, -5.495559159826586E-01, -1.394330849141465E+00, -1.595411900732874E-02,  1.356170969579440E-02, -3.873614580614328E-03, -4.138154565320344E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000, -5.359706686500838E-01, -1.398143406312463E+00, -1.636723227982885E-02,  1.360860800188679E-02, -3.751391328309102E-03, -4.124044603537621E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000, -5.223390554725552E-01, -1.401833416277452E+00, -1.677891470300339E-02,  1.365443974532101E-02, -3.628521540539267E-03, -4.109537504370138E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458921.500000000, A.D. 2020-Mar-13 00:00:00.0000, -5.086621479580283E-01, -1.405400236547372E+00, -1.718912652251139E-02,  1.369919505309913E-02, -3.505013320284332E-03, -4.094632518390245E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458922.500000000, A.D. 2020-Mar-14 00:00:00.0000, -4.949410274707688E-01, -1.408843232828241E+00, -1.759782791354443E-02,  1.374286407526851E-02, -3.380874940935947E-03, -4.079328924855859E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458923.500000000, A.D. 2020-Mar-15 00:00:00.0000, -4.811767852033083E-01, -1.412161779180084E+00, -1.800497898480926E-02,  1.378543699181293E-02, -3.256114849193023E-03, -4.063626055220970E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458924.500000000, A.D. 2020-Mar-16 00:00:00.0000, -4.673705221447674E-01, -1.415355258177606E+00, -1.841053978317084E-02,  1.382690402100187E-02, -3.130741653907191E-03, -4.047523314082189E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458925.500000000, A.D. 2020-Mar-17 00:00:00.0000, -4.535233490470130E-01, -1.418423061072533E+00, -1.881447029826319E-02,  1.386725542341334E-02, -3.004764116153041E-03, -4.031020179758402E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458926.500000000, A.D. 2020-Mar-18 00:00:00.0000, -4.396363863894172E-01, -1.421364587956520E+00, -1.921673046659175E-02,  1.390648150087215E-02, -2.878191151289033E-03, -4.014116188651421E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458927.500000000, A.D. 2020-Mar-19 00:00:00.0000, -4.257107643412307E-01, -1.424179247923938E+00, -1.961728017548764E-02,  1.394457259161925E-02, -2.751031836045554E-03, -3.996810905123274E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458928.500000000, A.D. 2020-Mar-20 00:00:00.0000, -4.117476227204296E-01, -1.426866459235413E+00, -2.001607926749039E-02,  1.398151906593759E-02, -2.623295412739195E-03, -3.979103890180081E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458929.500000000, A.D. 2020-Mar-21 00:00:00.0000, -3.977481109493285E-01, -1.429425649483495E+00, -2.041308754512746E-02,  1.401731132961700E-02, -2.494991292800702E-03, -3.960994705002843E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458930.500000000, A.D. 2020-Mar-22 00:00:00.0000, -3.837133880079358E-01, -1.431856255760353E+00, -2.080826477562122E-02,  1.405193983766041E-02, -2.366129061908545E-03, -3.942482964798223E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458931.500000000, A.D. 2020-Mar-23 00:00:00.0000, -3.696446223850013E-01, -1.434157724825873E+00, -2.120157069539817E-02,  1.408539510749351E-02, -2.236718480633643E-03, -3.923568390351909E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458932.500000000, A.D. 2020-Mar-24 00:00:00.0000, -3.555429920257080E-01, -1.436329513275082E+00, -2.159296501478324E-02,  1.411766771955992E-02, -2.106769478375392E-03, -3.904250796263452E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458933.500000000, A.D. 2020-Mar-25 00:00:00.0000, -3.414096842755109E-01, -1.438371087705889E+00, -2.198240742316629E-02,  1.414874831095752E-02, -1.976292146419044E-03, -3.884530043070453E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458934.500000000, A.D. 2020-Mar-26 00:00:00.0000, -3.272458958209394E-01, -1.440281924888508E+00, -2.236985759435969E-02,  1.417862757402443E-02, -1.845296735263464E-03, -3.864406013197775E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458935.500000000, A.D. 2020-Mar-27 00:00:00.0000, -3.130528326284312E-01, -1.442061511936316E+00, -2.275527519161018E-02,  1.420729625985279E-02, -1.713793659356906E-03, -3.843878615103778E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458936.500000000, A.D. 2020-Mar-28 00:00:00.0000, -2.988317098809637E-01, -1.443709346476798E+00, -2.313861987223819E-02,  1.423474518082436E-02, -1.581793508570143E-03, -3.822947788271871E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458937.500000000, A.D. 2020-Mar-29 00:00:00.0000, -2.845837519110393E-01, -1.445224936822340E+00, -2.351985129252926E-02,  1.426096521414030E-02, -1.449307057758224E-03, -3.801613512011406E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458938.500000000, A.D. 2020-Mar-30 00:00:00.0000, -2.703101921291771E-01, -1.446607802141872E+00, -2.389892911334598E-02,  1.428594731124069E-02, -1.316345263583044E-03, -3.779875833779298E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458939.500000000, A.D. 2020-Mar-31 00:00:00.0000, -2.560122729487942E-01, -1.447857472633874E+00, -2.427581300610376E-02,  1.430968250791631E-02, -1.182919251883040E-03, -3.757734894697791E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000, -2.416912457088054E-01, -1.448973489699747E+00, -2.465046265840301E-02,  1.433216192740879E-02, -1.049040311499536E-03, -3.735190926016024E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458941.500000000, A.D. 2020-Apr-02 00:00:00.0000, -2.273483705937524E-01, -1.449955406116436E+00, -2.502283777927285E-02,  1.435337677694937E-02, -9.147198984029175E-04, -3.712244221101674E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458942.500000000, A.D. 2020-Apr-03 00:00:00.0000, -2.129849165501548E-01, -1.450802786208496E+00, -2.539289810462042E-02,  1.437331834248839E-02, -7.799696401977244E-04, -3.688895098231336E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458943.500000000, A.D. 2020-Apr-04 00:00:00.0000, -1.986021611986962E-01, -1.451515206021025E+00, -2.576060340317248E-02,  1.439197798783776E-02, -6.448013376646632E-04, -3.665143880449267E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458944.500000000, A.D. 2020-Apr-05 00:00:00.0000, -1.842013907432040E-01, -1.452092253494137E+00, -2.612591348251288E-02,  1.440934716299288E-02, -5.092269688674676E-04, -3.640990919764256E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458945.500000000, A.D. 2020-Apr-06 00:00:00.0000, -1.697838998769849E-01, -1.452533528637915E+00, -2.648878819486458E-02,  1.442541741899965E-02, -3.732586949260066E-04, -3.616436655626244E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458946.500000000, A.D. 2020-Apr-07 00:00:00.0000, -1.553509916856396E-01, -1.452838643706271E+00, -2.684918744287840E-02,  1.444018041758810E-02, -2.369088579684980E-04, -3.591481646408976E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458947.500000000, A.D. 2020-Apr-08 00:00:00.0000, -1.409039775453522E-01, -1.453007223369678E+00, -2.720707118589027E-02,  1.445362792922053E-02, -1.001899712968482E-04, -3.566126540152532E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458948.500000000, A.D. 2020-Apr-09 00:00:00.0000, -1.264441770170181E-01, -1.453038904888196E+00, -2.756239944657213E-02,  1.446575182917137E-02,  3.688528865062344E-05, -3.540372033930139E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458949.500000000, A.D. 2020-Apr-10 00:00:00.0000, -1.119729177374768E-01, -1.452933338285330E+00, -2.791513231743166E-02,  1.447654409946017E-02,  1.743040825835194E-04, -3.514218864721445E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458950.500000000, A.D. 2020-Apr-11 00:00:00.0000, -9.749153530830706E-02, -1.452690186521637E+00, -2.826522996683440E-02,  1.448599683231760E-02,  3.120534007696951E-04, -3.487667813660580E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458951.500000000, A.D. 2020-Apr-12 00:00:00.0000, -8.300137318113454E-02, -1.452309125667130E+00, -2.861265264494128E-02,  1.449410223145295E-02,  4.501200526798461E-04, -3.460719702397947E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458952.500000000, A.D. 2020-Apr-13 00:00:00.0000, -6.850378253816349E-02, -1.451789845073126E+00, -2.895736069019747E-02,  1.450085261739245E-02,  5.884906628513287E-04, -3.433375404447974E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458953.500000000, A.D. 2020-Apr-14 00:00:00.0000, -5.400012216803936E-02, -1.451132047544589E+00, -2.929931453642773E-02,  1.450624044015230E-02,  7.271516787600406E-04, -3.405635883772950E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458954.500000000, A.D. 2020-Apr-15 00:00:00.0000, -3.949175833834007E-02, -1.450335449512509E+00, -2.963847471990849E-02,  1.451025828946190E-02,  8.660893826210739E-04, -3.377502219965625E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458955.500000000, A.D. 2020-Apr-16 00:00:00.0000, -2.498006466532195E-02, -1.449399781204825E+00, -2.997480188599129E-02,  1.451289889498088E-02,  1.005289894460351E-03, -3.348975591837527E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458956.500000000, A.D. 2020-Apr-17 00:00:00.0000, -1.046642197999544E-02, -1.448324786815390E+00, -3.030825679563302E-02,  1.451415512069149E-02,  1.144739168822124E-03, -3.320057236768279E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458957.500000000, A.D. 2020-Apr-18 00:00:00.0000,  4.047781810428592E-03, -1.447110224672067E+00, -3.063880033236004E-02,  1.451401996129813E-02,  1.284422993899354E-03, -3.290748416344043E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458958.500000000, A.D. 2020-Apr-19 00:00:00.0000,  1.856115186519571E-02, -1.445755867405187E+00, -3.096639350952186E-02,  1.451248654577771E-02,  1.424326991047962E-03, -3.261050414146759E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458959.500000000, A.D. 2020-Apr-20 00:00:00.0000,  3.307228655572706E-02, -1.444261502116015E+00, -3.129099747732911E-02,  1.450954814872042E-02,  1.564436609130661E-03, -3.230964574509635E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458960.500000000, A.D. 2020-Apr-21 00:00:00.0000,  4.757977761467101E-02, -1.442626930543691E+00, -3.161257352967736E-02,  1.450519820379978E-02,  1.704737120012133E-03, -3.200492353684042E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458961.500000000, A.D. 2020-Apr-22 00:00:00.0000,  6.208221028959412E-02, -1.440851969229793E+00, -3.193108311128773E-02,  1.449943030977948E-02,  1.845213625612343E-03, -3.169635330078327E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458962.500000000, A.D. 2020-Apr-23 00:00:00.0000,  7.657816350165589E-02, -1.438936449681346E+00, -3.224648782540769E-02,  1.449223822814595E-02,  1.985851071264848E-03, -3.138395168540894E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458963.500000000, A.D. 2020-Apr-24 00:00:00.0000,  9.106621000807696E-02, -1.436880218533378E+00, -3.255874944160026E-02,  1.448361588220138E-02,  2.126634252785680E-03, -3.106773592827436E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458964.500000000, A.D. 2020-Apr-25 00:00:00.0000,  1.055449165673188E-01, -1.434683137710562E+00, -3.286782990308523E-02,  1.447355736029719E-02,  2.267547813678012E-03, -3.074772384176782E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458965.500000000, A.D. 2020-Apr-26 00:00:00.0000,  1.200128441074079E-01, -1.432345084586656E+00, -3.317369133371116E-02,  1.446205691748355E-02,  2.408576236885784E-03, -3.042393377283946E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458966.500000000, A.D. 2020-Apr-27 00:00:00.0000,  1.344685478987839E-01, -1.429865952141657E+00, -3.347629604519056E-02,  1.444910897650192E-02,  2.549703838296713E-03, -3.009638452006526E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458967.500000000, A.D. 2020-Apr-28 00:00:00.0000,  1.489105777322139E-01, -1.427245649117888E+00, -3.377560654496273E-02,  1.443470813648826E-02,  2.690914768153108E-03, -2.976509556149719E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458968.500000000, A.D. 2020-Apr-29 00:00:00.0000,  1.633374781008785E-01, -1.424484100175394E+00, -3.407158554432988E-02,  1.441884918793222E-02,  2.832193021415943E-03, -2.943008753394955E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458969.500000000, A.D. 2020-Apr-30 00:00:00.0000,  1.777477883855693E-01, -1.421581246045256E+00, -3.436419596628029E-02,  1.440152712038596E-02,  2.973522447788219E-03, -2.909138238390517E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458970.500000000, A.D. 2020-May-01 00:00:00.0000,  1.921400430432312E-01, -1.418537043679540E+00, -3.465340095299127E-02,  1.438273711874222E-02,  3.114886753801856E-03, -2.874900302426430E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458971.500000000, A.D. 2020-May-02 00:00:00.0000,  2.065127717999421E-01, -1.415351466398347E+00, -3.493916387354543E-02,  1.436247455700941E-02,  3.256269502624986E-03, -2.840297287131732E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458972.500000000, A.D. 2020-May-03 00:00:00.0000,  2.208644998484416E-01, -1.412024504035448E+00, -3.522144833204553E-02,  1.434073499795131E-02,  3.397654116082918E-03, -2.805331562829660E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458973.500000000, A.D. 2020-May-04 00:00:00.0000,  2.351937480491074E-01, -1.408556163082901E+00, -3.550021817567268E-02,  1.431751420015794E-02,  3.539023873359494E-03, -2.770005543927019E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458974.500000000, A.D. 2020-May-05 00:00:00.0000,  2.494990331338705E-01, -1.404946466833472E+00, -3.577543750236584E-02,  1.429280812969350E-02,  3.680361904413365E-03, -2.734321731541577E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458975.500000000, A.D. 2020-May-06 00:00:00.0000,  2.637788679141350E-01, -1.401195455519549E+00, -3.604707066852748E-02,  1.426661297067754E-02,  3.821651189553280E-03, -2.698282750263588E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458976.500000000, A.D. 2020-May-07 00:00:00.0000,  2.780317614937859E-01, -1.397303186448676E+00, -3.631508229729036E-02,  1.423892512878066E-02,  3.962874572553842E-03, -2.661891343089613E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458977.500000000, A.D. 2020-May-08 00:00:00.0000,  2.922562194866343E-01, -1.393269734136798E+00, -3.657943728715837E-02,  1.420974122982591E-02,  4.104014775615018E-03, -2.625150339196319E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458978.500000000, A.D. 2020-May-09 00:00:00.0000,  3.064507442367711E-01, -1.389095190439452E+00, -3.684010082034477E-02,  1.417905812070239E-02,  4.245054403647071E-03, -2.588062637907195E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458979.500000000, A.D. 2020-May-10 00:00:00.0000,  3.206138350414732E-01, -1.384779664679795E+00, -3.709703837055832E-02,  1.414687287136217E-02,  4.385975939358418E-03, -2.550631204925521E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458980.500000000, A.D. 2020-May-11 00:00:00.0000,  3.347439883778054E-01, -1.380323283772666E+00, -3.735021571070581E-02,  1.411318277423175E-02,  4.526761737185810E-03, -2.512859058072918E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458981.500000000, A.D. 2020-May-12 00:00:00.0000,  3.488396981339478E-01, -1.375726192345530E+00, -3.759959892108555E-02,  1.407798534662058E-02,  4.667394021916936E-03, -2.474749263610626E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458982.500000000, A.D. 2020-May-13 00:00:00.0000,  3.628994558448447E-01, -1.370988552857396E+00, -3.784515439800908E-02,  1.404127834305777E-02,  4.807854894178804E-03, -2.436304975587233E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458983.500000000, A.D. 2020-May-14 00:00:00.0000,  3.769217509310429E-01, -1.366110545715042E+00, -3.808684886232021E-02,  1.400305976991279E-02,  4.948126341419778E-03, -2.397529484952984E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458984.500000000, A.D. 2020-May-15 00:00:00.0000,  3.909050709403510E-01, -1.361092369384765E+00, -3.832464936752267E-02,  1.396332788813606E-02,  5.088190246800807E-03, -2.358426214942911E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458985.500000000, A.D. 2020-May-16 00:00:00.0000,  4.048479017931250E-01, -1.355934240499207E+00, -3.855852330785224E-02,  1.392208120601215E-02,  5.228028392756597E-03, -2.318998671108715E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458986.500000000, A.D. 2020-May-17 00:00:00.0000,  4.187487280317685E-01, -1.350636393960567E+00, -3.878843842669453E-02,  1.387931847417676E-02,  5.367622464391191E-03, -2.279250400170787E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458987.500000000, A.D. 2020-May-18 00:00:00.0000,  4.326060330736893E-01, -1.345199083041336E+00, -3.901436282512618E-02,  1.383503868859925E-02,  5.506954052380003E-03, -2.239184986060980E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458988.500000000, A.D. 2020-May-19 00:00:00.0000,  4.464182994666548E-01, -1.339622579481935E+00, -3.923626497007287E-02,  1.378924109879482E-02,  5.646004649857051E-03, -2.198806075764830E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458989.500000000, A.D. 2020-May-20 00:00:00.0000,  4.601840091468952E-01, -1.333907173583824E+00, -3.945411370216022E-02,  1.374192521737115E-02,  5.784755647023501E-03, -2.158117415904811E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458990.500000000, A.D. 2020-May-21 00:00:00.0000,  4.739016437013482E-01, -1.328053174297596E+00, -3.966787824390089E-02,  1.369309082762677E-02,  5.923188337139651E-03, -2.117122875325551E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458991.500000000, A.D. 2020-May-22 00:00:00.0000,  4.875696846342945E-01, -1.322060909306878E+00, -3.987752820844944E-02,  1.364273798583861E-02,  6.061283934692806E-03, -2.075826433944411E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458992.500000000, A.D. 2020-May-23 00:00:00.0000,  5.011866136369120E-01, -1.315930725108693E+00, -4.008303360834242E-02,  1.359086702067221E-02,  6.199023589232446E-03, -2.034232158246042E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458993.500000000, A.D. 2020-May-24 00:00:00.0000,  5.147509128585415E-01, -1.309662987089622E+00, -4.028436486363128E-02,  1.353747853347425E-02,  6.336388386252519E-03, -1.992344189079830E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458994.500000000, A.D. 2020-May-25 00:00:00.0000,  5.282610651802123E-01, -1.303258079596677E+00, -4.048149280959447E-02,  1.348257339725580E-02,  6.473359342361193E-03, -1.950166728484560E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458995.500000000, A.D. 2020-May-26 00:00:00.0000,  5.417155544917164E-01, -1.296716406003011E+00, -4.067438870467255E-02,  1.342615275479965E-02,  6.609917403462673E-03, -1.907704020693862E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458996.500000000, A.D. 2020-May-27 00:00:00.0000,  5.551128659724009E-01, -1.290038388769796E+00, -4.086302423886482E-02,  1.336821802376899E-02,  6.746043447762183E-03, -1.864960362710324E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458997.500000000, A.D. 2020-May-28 00:00:00.0000,  5.684514863746343E-01, -1.283224469504580E+00, -4.104737154218968E-02,  1.330877091112761E-02,  6.881718293190483E-03, -1.821940157999362E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
