Earth,x,y,z
,0.152237083022261,-1.002457387137481,-0.000100064981946
,0.152404645195289,-1.002433950081675,-0.000100060122492
,0.152572207367374,-1.002410513026624,-0.000100055263013
,0.152739769538515,-1.002387075972328,-0.000100050403510
,0.152907331708711,-1.002363638918787,-0.000100045543983
,0.153074893877963,-1.002340201866001,-0.000100040684432
,0.153242456046272,-1.002316764813970,-0.000100035824857
,0.153410018213636,-1.002293327762694,-0.000100030965257
,0.153577580380057,-1.002269890712173,-0.000100026105633
,0.153745142545534,-1.002246453662407,-0.000100021245986
,0.153912704710067,-1.002223016613395,-0.000100016386314
,0.154080266873656,-1.002199579565138,-0.000100011526617
,0.154247829036301,-1.002176142517636,-0.000100006666897
,0.154415391198003,-1.002152705470889,-0.000100001807153
,0.154582953358762,-1.002129268424895,-0.000099996947384
,0.154750515518576,-1.002105831379657,-0.000099992087591
,0.154918077677448,-1.002082394335173,-0.000099987227774
,0.155085639835375,-1.002058957291444,-0.000099982367933
,0.155253201992360,-1.002035520248469,-0.000099977508068
,0.155420764148401,-1.002012083206248,-0.000099972648179
,0.155588326303498,-1.001988646164781,-0.000099967788266
,0.155755888457653,-1.001965209124069,-0.000099962928328
,0.155923450610864,-1.001941772084111,-0.000099958068367
,0.156091012763132,-1.001918335044907,-0.000099953208381
,0.156258574914457,-1.001894898006457,-0.000099948348371
,0.156426137064838,-1.001871460968762,-0.000099943488337
,0.156593699214277,-1.001848023931820,-0.000099938628279
,0.156761261362773,-1.001824586895632,-0.000099933768197
,0.156928823510325,-1.001801149860199,-0.000099928908091
,0.157096385656935,-1.001777712825519,-0.000099924047960
,0.157263947802602,-1.001754275791593,-0.000099919187806
,0.157431509947326,-1.001730838758420,-0.000099914327627
,0.157599072091107,-1.001707401726002,-0.000099909467425
,0.157766634233946,-1.001683964694337,-0.000099904607198
,0.157934196375842,-1.001660527663425,-0.000099899746947
,0.158101758516795,-1.001637090633268,-0.000099894886672
,0.158269320656806,-1.001613653603863,-0.000099890026373
,0.158436882795874,-1.001590216575213,-0.000099885166050
,0.158604444934000,-1.001566779547315,-0.000099880305703
,0.158772007071183,-1.001543342520171,-0.000099875445332
,0.158939569207424,-1.001519905493781,-0.000099870584936
,0.159107131342722,-1.001496468468144,-0.000099865724517
,0.159274693477078,-1.001473031443260,-0.000099860864074
,0.159442255610492,-1.001449594419129,-0.000099856003606
,0.159609817742964,-1.001426157395751,-0.000099851143115
,0.159777379874493,-1.001402720373127,-0.000099846282599
,0.159944942005080,-1.001379283351255,-0.000099841422060
,0.160112504134726,-1.001355846330137,-0.000099836561496
,0.160280066263429,-1.001332409309771,-0.000099831700908
,0.160447628391190,-1.001308972290158,-0.000099826840297
,0.160615190518009,-1.001285535271299,-0.000099821979661
,0.160782752643887,-1.001262098253192,-0.000099817119001
,0.160950314768822,-1.001238661235838,-0.000099812258317
,0.161117876892816,-1.001215224219236,-0.000099807397609
,0.161285439015868,-1.001191787203388,-0.000099802536877
,0.161453001137978,-1.001168350188291,-0.000099797676122
,0.161620563259147,-1.001144913173948,-0.000099792815342
,0.161788125379374,-1.001121476160357,-0.000099787954538
,0.161955687498659,-1.001098039147518,-0.000099783093710
,0.162123249617003,-1.001074602135432,-0.000099778232858
,0.162290811734405,-1.001051165124099,-0.000099773371982
,0.162458373850866,-1.001027728113517,-0.000099768511082
,0.162625935966386,-1.001004291103688,-0.000099763650158
,0.162793498080964,-1.000980854094611,-0.000099758789210
,0.162961060194601,-1.000957417086287,-0.000099753928238
,0.163128622307297,-1.000933980078714,-0.000099749067242
,0.163296184419051,-1.000910543071894,-0.000099744206222
,0.163463746529864,-1.000887106065826,-0.000099739345178
,0.163631308639736,-1.000863669060509,-0.000099734484110
,0.163798870748667,-1.000840232055945,-0.000099729623018
,0.163966432856657,-1.000816795052133,-0.000099724761902
,0.164133994963707,-1.000793358049072,-0.000099719900762
,0.164301557069815,-1.000769921046764,-0.000099715039598
,0.164469119174982,-1.000746484045207,-0.000099710178410
